Transaction Amount,Quantity,Customer Age,Is Fraudulent,Account Age Days,Transaction Hour,Payment Method_bank transfer,Payment Method_credit card,Payment Method_debit card,Device Used_mobile,Device Used_tablet,Product Category_electronics,Product Category_health & beauty,Product Category_home & garden,Product Category_toys & games
92.03,4,18,0,355,12,False,False,True,True,False,False,False,False,False
106.37,5,33,0,276,19,False,False,False,False,True,True,False,False,False
350.02,4,16,0,182,10,False,False,False,False,False,False,False,False,False
37.16,2,17,0,218,4,False,False,False,False,False,False,True,False,False
41.63,1,33,0,200,14,True,False,False,False,True,False,False,True,False
27.15,4,26,0,337,7,True,False,False,True,False,False,False,True,False
113.6,3,39,1,172,17,True,False,False,True,False,False,True,False,False
102.88,1,29,0,200,3,False,False,False,True,False,False,False,False,True
406.03,2,16,0,10,5,False,True,False,True,False,False,False,False,True
359.49,4,29,0,335,8,False,False,True,True,False,False,False,True,False
628.8,3,23,0,59,15,False,False,True,False,False,False,False,True,False
515.4,1,45,0,185,4,False,False,False,False,True,False,True,False,False
68.78,3,30,0,349,14,False,False,False,False,False,False,False,False,True
171.31,5,41,0,42,14,False,True,False,False,True,True,False,False,False
196.5,4,31,0,61,0,False,False,False,False,True,True,False,False,False
103.71,4,23,0,282,8,False,True,False,True,False,True,False,False,False
81.33,3,34,0,162,7,False,False,False,False,True,True,False,False,False
218.26,3,18,0,202,21,False,False,False,False,True,False,False,False,True
136.86,1,36,0,151,4,False,False,True,True,False,False,False,False,False
225.47,3,34,0,126,7,False,True,False,True,False,False,True,False,False
19.2,2,23,0,302,7,False,True,False,False,True,True,False,False,False
689.17,2,34,0,140,18,True,False,False,True,False,False,False,False,False
1257.75,5,32,1,232,5,False,False,True,True,False,False,False,False,True
210.37,5,35,0,260,7,True,False,False,True,False,False,False,False,True
173.7,1,19,0,319,13,True,False,False,False,True,False,False,False,False
158.26,1,45,0,97,12,False,False,True,False,False,False,False,False,False
368.3,4,29,0,160,16,True,False,False,True,False,False,False,True,False
322.49,2,14,0,98,19,False,False,False,False,True,False,False,False,False
142.12,5,38,0,5,2,False,False,True,False,False,False,True,False,False
67.25,3,37,0,192,0,False,False,True,False,True,False,False,False,True
217.07,1,38,1,37,1,False,True,False,True,False,False,False,False,False
189.99,5,46,0,151,8,False,False,False,False,False,False,False,False,False
1556.4,4,15,1,348,21,False,False,False,False,False,False,False,False,False
123.19,5,29,0,232,8,False,True,False,False,True,True,False,False,False
146.6,3,29,0,93,5,False,False,True,False,True,False,False,False,True
107.15,2,50,0,34,18,False,True,False,False,True,False,False,False,False
60.7,5,43,0,152,2,False,False,False,True,False,False,True,False,False
22.49,1,47,0,44,9,True,False,False,False,False,False,True,False,False
46.68,3,22,0,259,16,False,False,True,False,False,False,False,False,False
32.75,5,69,0,96,6,False,False,True,True,False,True,False,False,False
349.6,3,39,0,181,5,False,True,False,False,False,True,False,False,False
87.4,5,35,0,111,23,False,False,False,False,False,False,True,False,False
352.78,3,25,0,354,11,False,False,False,False,True,False,False,True,False
616.03,3,38,0,62,0,False,False,True,False,True,False,False,False,True
60.73,3,34,0,340,8,False,True,False,False,True,False,True,False,False
442.19,5,46,0,199,3,True,False,False,False,False,False,False,True,False
337.48,1,14,0,109,18,False,False,False,True,False,True,False,False,False
155.22,5,37,0,254,1,True,False,False,False,True,False,False,False,False
108.45,5,27,0,312,15,False,True,False,False,True,False,False,False,False
525.45,4,53,1,182,2,False,False,True,False,True,False,False,True,False
161.74,2,33,0,99,17,False,False,False,False,True,False,False,True,False
262.85,2,35,0,46,7,False,False,True,False,False,False,False,True,False
242.25,5,54,0,67,1,False,False,False,False,True,True,False,False,False
1006.82,1,40,0,202,11,True,False,False,False,True,False,False,True,False
341.29,5,21,0,6,10,True,False,False,False,True,False,True,False,False
59.85,3,14,0,334,2,False,False,False,False,False,False,False,False,True
94.63,3,30,0,205,17,False,False,False,True,False,False,False,False,False
35.35,4,24,0,141,4,False,True,False,False,True,False,True,False,False
382.56,1,38,0,342,11,False,False,False,False,True,False,False,False,False
459.37,3,34,0,11,7,True,False,False,False,False,True,False,False,False
664.46,3,47,0,361,10,False,True,False,False,True,False,False,False,False
141.61,1,49,0,201,1,True,False,False,True,False,True,False,False,False
29.15,4,31,0,295,0,True,False,False,False,True,False,True,False,False
475.91,5,46,0,356,8,False,False,True,False,True,False,False,False,False
26.15,5,39,0,7,10,False,True,False,True,False,True,False,False,False
134.38,4,34,0,177,23,False,False,False,True,False,False,False,True,False
73.55,1,43,0,142,14,False,False,True,False,True,False,True,False,False
340.65,2,39,0,137,6,False,False,False,False,True,False,True,False,False
66.01,5,24,0,330,19,True,False,False,False,False,False,False,False,False
65.44,5,39,0,221,0,True,False,False,True,False,False,True,False,False
81.3,2,35,0,238,17,False,False,True,False,False,False,False,False,True
225.31,3,19,0,274,12,False,True,False,False,True,False,False,False,True
204.3,5,46,1,245,2,False,False,False,False,True,False,True,False,False
109.73,5,33,1,323,10,True,False,False,True,False,False,False,False,True
44.04,3,38,0,305,8,False,False,False,True,False,True,False,False,False
107.74,4,39,0,108,21,False,True,False,False,True,False,False,False,False
77.81,4,20,0,197,0,True,False,False,True,False,True,False,False,False
41.19,2,37,1,251,1,True,False,False,False,True,False,False,False,True
163.29,4,35,0,220,17,False,True,False,True,False,False,True,False,False
48.87,5,50,0,226,20,False,False,True,False,False,True,False,False,False
73.1,1,39,0,173,1,False,True,False,True,False,True,False,False,False
24.51,2,31,0,296,11,False,False,True,False,True,False,False,False,False
299.19,2,37,0,132,18,False,True,False,False,True,False,True,False,False
468.38,1,36,0,35,2,True,False,False,False,True,True,False,False,False
119.12,4,26,0,56,6,False,False,True,True,False,False,False,False,True
110.14,3,44,0,349,13,False,False,True,False,False,False,False,False,True
238.84,1,32,0,326,0,False,False,False,False,True,False,True,False,False
421.7,1,22,0,97,15,True,False,False,False,False,False,False,False,True
94.87,3,33,0,186,7,False,False,True,True,False,True,False,False,False
112.97,3,15,0,165,19,False,False,False,False,False,False,False,False,False
145.12,2,49,0,194,11,False,False,True,True,False,False,False,False,True
178.86,2,50,0,94,13,False,True,False,False,True,False,False,False,True
361.53,5,31,0,67,19,False,True,False,False,False,False,False,False,True
66.45,4,27,0,55,8,False,False,True,True,False,True,False,False,False
25.74,2,27,0,302,16,False,False,False,False,False,False,False,True,False
488.2,2,38,1,14,3,True,False,False,False,False,False,False,True,False
373.76,2,30,0,243,3,False,False,True,False,True,False,False,False,False
246.65,3,58,0,353,21,False,False,True,False,True,False,False,False,True
118.95,4,30,0,21,22,True,False,False,True,False,False,True,False,False
89.37,4,33,0,242,20,True,False,False,False,True,False,False,False,False
404.31,5,24,0,115,9,False,False,False,True,False,False,False,True,False
96.56,4,40,0,224,0,False,True,False,True,False,False,False,False,True
105.87,5,35,0,286,11,False,False,False,False,False,True,False,False,False
361.23,5,36,0,278,0,False,False,False,True,False,False,True,False,False
220.59,1,18,0,81,20,False,True,False,True,False,False,False,False,True
223.0,2,30,0,93,4,False,False,True,False,True,False,True,False,False
214.26,3,47,0,330,14,False,False,True,False,True,False,True,False,False
44.93,4,25,0,199,12,False,False,False,False,True,False,False,False,False
131.77,4,36,0,223,14,False,False,False,False,True,True,False,False,False
135.98,5,18,0,230,1,False,False,False,False,False,True,False,False,False
147.13,3,47,0,114,19,False,False,True,True,False,True,False,False,False
732.17,1,38,0,106,3,False,True,False,True,False,True,False,False,False
530.26,1,36,0,20,12,False,False,False,False,True,False,False,True,False
37.52,5,23,1,303,0,False,True,False,False,False,False,True,False,False
41.06,3,40,1,206,0,True,False,False,False,True,False,True,False,False
67.61,4,38,0,167,20,False,False,True,False,False,False,False,True,False
244.2,1,35,0,251,3,False,False,True,True,False,False,True,False,False
21.89,2,36,0,281,0,False,False,True,True,False,False,True,False,False
393.25,3,22,0,64,5,False,True,False,False,False,False,False,False,True
257.78,1,51,0,218,9,False,False,False,False,False,False,False,True,False
168.24,1,33,0,274,19,False,True,False,False,False,False,False,False,True
77.1,4,30,0,232,23,False,False,True,False,False,False,False,False,True
115.28,4,46,0,309,21,False,False,False,True,False,False,True,False,False
286.17,2,23,0,225,16,False,False,True,False,False,False,False,False,False
58.32,1,39,0,145,3,True,False,False,False,True,False,False,False,False
80.89,2,37,0,121,19,False,True,False,False,False,False,False,False,False
346.62,5,25,0,208,1,False,True,False,False,True,False,False,True,False
121.83,4,31,0,2,10,False,False,True,True,False,True,False,False,False
188.34,3,21,0,116,22,False,False,True,True,False,False,False,False,False
19.89,2,22,0,321,10,False,False,True,False,False,True,False,False,False
641.54,5,30,0,97,8,False,False,False,False,False,False,True,False,False
188.64,3,37,0,206,2,True,False,False,False,False,False,False,True,False
178.51,2,48,0,5,10,True,False,False,False,True,False,False,False,True
31.02,3,28,0,247,18,False,True,False,False,True,False,False,False,True
577.22,3,36,0,306,1,False,False,True,False,False,False,False,True,False
496.96,3,37,0,88,9,False,False,True,True,False,False,False,True,False
38.34,2,48,0,273,13,False,True,False,False,False,False,False,False,False
76.09,5,28,0,37,14,False,False,False,False,False,False,False,True,False
447.49,3,34,0,345,13,False,False,True,False,False,False,False,False,True
157.2,5,32,0,86,10,True,False,False,False,False,False,False,False,True
406.99,5,31,0,224,8,False,False,True,False,True,False,True,False,False
709.59,2,39,0,80,4,True,False,False,False,True,False,False,True,False
1290.39,3,37,0,311,3,False,False,False,True,False,False,False,False,False
711.25,5,20,0,285,7,False,False,True,False,False,False,False,False,False
16.13,3,25,0,112,22,False,True,False,True,False,False,False,False,True
872.45,2,31,0,117,11,False,False,False,False,True,False,False,False,True
21.78,2,36,0,218,18,False,False,False,True,False,False,False,True,False
18.06,5,42,0,130,22,False,True,False,False,True,False,False,False,False
27.75,3,30,0,82,2,True,False,False,False,True,True,False,False,False
341.77,1,32,0,340,5,False,True,False,False,True,False,True,False,False
227.3,3,48,0,238,1,False,False,True,True,False,False,True,False,False
479.8,1,22,0,136,0,False,False,False,True,False,True,False,False,False
646.28,1,41,0,189,5,True,False,False,False,False,False,False,False,True
203.07,4,37,0,313,14,False,False,False,False,False,True,False,False,False
20.28,3,48,0,174,10,False,True,False,False,False,False,False,False,False
216.05,5,37,0,277,5,False,False,True,True,False,True,False,False,False
429.7,4,39,0,336,17,False,True,False,False,True,False,False,False,True
25.22,1,33,0,141,19,False,False,False,True,False,False,False,False,True
439.93,4,37,0,254,0,False,True,False,False,False,False,False,False,False
645.43,1,49,0,175,8,False,True,False,False,False,False,False,True,False
77.94,2,38,0,87,23,True,False,False,True,False,True,False,False,False
1063.58,3,39,0,48,22,False,False,False,False,True,False,True,False,False
203.05,3,19,0,339,22,False,False,True,False,False,False,False,True,False
350.79,2,25,0,365,19,False,False,False,False,False,True,False,False,False
70.99,3,24,0,27,11,False,True,False,False,False,False,False,True,False
289.32,1,28,0,276,4,True,False,False,False,True,False,False,True,False
90.03,1,30,0,74,1,False,False,False,False,True,False,False,False,False
47.62,2,26,0,3,13,False,False,True,False,True,False,False,False,True
193.88,1,41,0,21,14,False,False,False,True,False,False,False,False,False
292.32,5,19,0,243,6,False,False,False,False,False,False,False,False,False
255.43,1,25,0,234,4,False,False,False,False,True,True,False,False,False
329.57,4,44,0,365,5,False,False,False,False,False,False,False,False,False
114.64,5,15,0,300,10,False,False,True,False,False,True,False,False,False
536.68,1,29,0,23,0,False,True,False,False,True,False,False,False,True
160.81,4,44,0,277,12,False,False,True,False,False,True,False,False,False
65.43,2,43,0,280,8,False,False,True,False,True,False,False,False,True
318.2,5,39,0,182,4,True,False,False,True,False,False,False,False,True
282.78,1,33,0,225,1,True,False,False,True,False,False,False,True,False
58.3,3,28,0,113,1,False,False,False,False,False,False,True,False,False
219.65,5,45,0,311,21,False,True,False,False,True,False,False,False,True
181.14,4,32,0,238,5,False,False,True,False,True,False,False,True,False
547.34,5,28,0,170,22,False,False,True,False,True,True,False,False,False
91.86,2,37,0,305,18,False,True,False,False,True,False,True,False,False
121.22,2,11,0,26,6,True,False,False,False,False,False,False,False,False
277.78,2,30,0,333,2,False,False,True,False,True,False,True,False,False
250.32,2,40,0,282,23,True,False,False,True,False,True,False,False,False
561.07,3,29,0,65,22,True,False,False,False,True,True,False,False,False
612.88,1,36,0,311,19,False,False,True,False,True,False,False,False,True
24.66,5,34,0,277,4,False,False,True,False,True,False,False,False,False
180.63,1,46,0,276,8,False,True,False,False,True,False,False,True,False
136.54,1,29,0,342,19,False,False,False,False,False,False,False,False,True
72.42,1,32,0,321,4,False,False,True,False,False,False,True,False,False
309.73,4,36,0,143,23,False,False,False,False,False,False,False,False,True
216.72,3,38,0,358,12,True,False,False,False,True,False,False,True,False
35.56,3,29,0,117,17,False,True,False,False,True,False,False,True,False
51.92,5,38,0,104,1,False,False,False,False,True,False,False,False,False
74.72,3,12,1,139,7,True,False,False,False,True,False,False,False,False
47.88,1,34,0,255,3,True,False,False,False,False,True,False,False,False
29.97,1,27,0,136,4,True,False,False,False,True,False,False,False,True
21.12,2,50,0,81,13,False,False,False,False,False,False,True,False,False
296.99,2,38,0,272,0,False,False,True,False,True,False,False,False,True
215.52,2,22,0,105,6,True,False,False,False,True,True,False,False,False
208.63,4,27,0,362,12,True,False,False,True,False,False,False,False,True
210.03,3,56,0,215,3,False,False,True,False,True,True,False,False,False
332.86,2,33,0,126,17,False,False,True,False,True,False,False,False,False
10.26,2,32,0,9,2,True,False,False,True,False,False,False,False,True
45.95,4,29,0,346,8,True,False,False,False,True,False,True,False,False
248.15,3,34,0,227,6,False,False,True,False,False,False,True,False,False
76.16,2,27,0,83,13,False,False,True,False,False,False,True,False,False
53.47,5,24,0,305,15,False,False,False,True,False,True,False,False,False
115.66,5,29,0,230,3,False,True,False,False,False,False,True,False,False
252.96,2,36,0,200,10,False,False,False,False,False,False,False,True,False
141.62,5,46,0,192,10,False,False,False,False,False,False,True,False,False
122.85,2,31,0,237,0,False,True,False,False,False,False,False,False,False
48.01,3,35,0,38,15,False,False,False,True,False,False,True,False,False
276.42,5,34,0,274,15,True,False,False,True,False,False,True,False,False
120.42,2,42,0,339,18,False,False,False,True,False,False,False,False,False
279.94,4,19,0,86,9,False,False,False,True,False,False,False,False,True
108.97,1,32,0,279,7,True,False,False,False,False,True,False,False,False
184.39,1,35,1,333,23,False,False,False,False,True,False,False,True,False
462.87,5,34,0,189,12,False,False,True,True,False,True,False,False,False
27.96,4,34,0,207,0,True,False,False,True,False,False,False,True,False
334.24,3,30,0,273,4,True,False,False,False,True,False,False,False,False
248.45,2,35,0,179,18,False,False,True,False,False,False,False,True,False
242.21,3,39,0,237,21,False,True,False,True,False,True,False,False,False
161.85,3,40,0,247,4,False,False,True,False,True,False,False,True,False
417.61,5,31,0,143,15,False,True,False,True,False,False,False,False,True
308.99,5,23,0,276,1,False,False,True,False,True,False,False,False,False
634.72,3,26,0,167,11,True,False,False,True,False,False,False,False,True
204.96,3,35,0,231,18,True,False,False,False,False,False,True,False,False
35.53,4,27,1,311,22,False,True,False,False,True,False,False,False,False
64.26,5,52,0,52,18,False,False,False,False,True,False,False,False,False
71.75,5,32,0,160,23,False,False,True,True,False,False,False,True,False
361.23,2,35,0,37,16,False,False,False,True,False,False,True,False,False
209.09,1,29,0,16,10,False,False,True,False,False,False,False,False,False
127.02,3,27,0,18,14,False,False,True,False,True,False,False,False,True
618.21,2,19,0,119,22,False,True,False,False,False,True,False,False,False
88.32,1,35,0,235,12,True,False,False,True,False,False,False,False,False
65.22,1,37,0,24,2,False,True,False,False,False,False,False,False,True
206.53,4,44,0,182,9,False,False,False,False,True,False,False,False,False
203.73,2,50,0,313,9,False,False,False,False,True,True,False,False,False
252.04,4,44,0,35,20,False,False,False,False,False,False,False,False,True
382.43,1,30,0,236,19,False,False,True,False,True,False,False,False,False
336.2,4,32,0,149,18,True,False,False,False,True,False,False,True,False
46.73,2,35,0,165,19,True,False,False,False,True,False,False,False,False
88.52,4,38,0,340,6,True,False,False,True,False,False,False,False,True
96.14,4,53,0,164,12,True,False,False,False,False,True,False,False,False
30.48,5,46,0,167,11,False,True,False,False,True,True,False,False,False
36.99,3,36,0,143,22,False,True,False,False,True,True,False,False,False
142.65,2,35,0,167,1,False,True,False,False,True,False,False,True,False
140.53,3,47,0,86,1,True,False,False,True,False,True,False,False,False
20.59,1,32,0,41,19,False,False,False,False,False,False,False,False,False
222.25,3,34,0,68,1,True,False,False,False,True,False,False,False,True
649.66,1,42,0,97,0,False,False,True,False,False,False,False,False,False
195.34,3,27,0,252,9,True,False,False,True,False,False,False,True,False
69.43,5,29,0,343,23,False,False,True,True,False,False,False,False,False
258.39,5,35,0,279,7,False,False,True,True,False,False,False,True,False
636.25,4,31,0,6,9,False,True,False,True,False,False,False,False,False
308.65,1,29,0,311,12,False,False,True,False,False,False,False,True,False
123.81,5,42,1,26,4,False,False,True,False,True,False,False,True,False
100.06,3,40,0,87,13,True,False,False,False,True,True,False,False,False
334.25,5,27,0,84,6,False,False,True,False,True,False,False,False,True
113.99,2,37,0,345,22,False,False,False,True,False,False,True,False,False
53.57,2,40,0,163,13,True,False,False,True,False,False,True,False,False
327.47,4,30,0,4,14,False,False,False,False,True,False,False,False,False
447.53,3,29,0,250,19,False,True,False,False,True,False,False,True,False
252.33,3,42,0,79,12,False,False,True,False,True,False,False,True,False
38.18,1,40,0,152,11,False,False,True,False,False,True,False,False,False
66.85,4,29,0,353,23,False,False,False,False,True,False,False,False,True
170.82,4,20,0,164,17,False,False,False,False,False,False,False,False,True
136.52,1,52,0,148,7,False,False,False,False,False,False,False,False,True
303.35,3,53,0,247,23,False,True,False,False,True,False,False,False,True
229.86,5,46,0,210,18,False,False,False,False,False,False,False,False,True
129.37,5,22,0,168,9,False,True,False,False,True,False,False,False,False
554.8,5,37,0,259,0,False,False,False,False,True,False,True,False,False
483.4,1,46,0,71,4,False,False,True,False,True,False,True,False,False
227.51,5,21,0,299,4,False,False,True,True,False,False,True,False,False
10.78,2,37,0,149,15,False,False,False,True,False,True,False,False,False
433.56,4,16,0,231,1,False,True,False,True,False,True,False,False,False
37.42,3,38,0,286,18,True,False,False,False,False,False,False,True,False
660.47,2,59,0,43,15,False,False,False,True,False,False,False,True,False
95.29,2,40,0,85,9,False,True,False,False,True,False,False,False,True
81.29,3,30,0,62,13,False,True,False,False,True,True,False,False,False
30.06,1,25,0,48,20,False,False,True,True,False,True,False,False,False
442.03,1,39,0,143,9,False,False,True,False,False,True,False,False,False
210.95,4,28,0,201,3,True,False,False,True,False,False,False,False,False
204.95,4,37,0,189,20,False,True,False,False,True,False,True,False,False
392.32,5,46,0,12,18,False,False,True,True,False,False,False,True,False
61.68,4,37,0,171,17,False,False,False,False,True,False,True,False,False
40.15,1,26,0,48,5,False,True,False,False,True,False,False,False,True
664.82,4,39,0,35,11,False,True,False,False,False,False,False,False,True
71.42,2,41,0,58,18,False,True,False,False,False,False,False,True,False
251.42,4,63,0,257,1,False,False,False,False,False,False,True,False,False
251.57,5,45,0,209,22,False,False,False,False,False,True,False,False,False
96.16,3,55,0,254,22,False,False,False,False,False,True,False,False,False
530.3,1,34,0,77,22,False,False,True,False,True,True,False,False,False
908.6,2,24,0,232,20,False,True,False,False,False,False,False,False,True
78.06,2,12,0,101,4,True,False,False,False,False,True,False,False,False
47.16,1,24,0,187,11,False,False,True,False,True,False,True,False,False
428.39,5,31,0,184,0,True,False,False,False,False,True,False,False,False
39.36,1,34,0,350,5,False,True,False,False,True,False,False,True,False
522.59,5,21,0,199,18,False,False,False,False,False,False,False,True,False
66.94,3,7,0,312,14,False,False,True,True,False,False,False,False,False
156.81,3,39,0,80,5,True,False,False,True,False,False,False,True,False
93.8,1,58,0,265,1,False,False,False,False,False,False,False,False,False
22.82,3,35,0,353,6,False,True,False,False,True,False,True,False,False
452.15,1,31,1,129,0,False,False,True,True,False,False,True,False,False
118.3,4,30,0,132,12,False,False,True,False,False,False,False,False,True
36.91,3,29,0,231,8,False,False,False,False,True,False,True,False,False
30.67,5,27,0,190,11,False,True,False,False,True,False,False,False,False
194.76,3,45,0,173,12,False,False,False,False,True,False,True,False,False
340.64,1,21,0,10,21,False,True,False,False,True,True,False,False,False
474.13,4,38,0,247,4,False,False,False,False,True,False,False,True,False
116.56,4,33,0,311,7,True,False,False,False,False,False,False,False,True
45.56,5,23,0,151,23,False,True,False,True,False,False,True,False,False
190.6,2,43,0,294,12,False,True,False,True,False,False,False,True,False
13.1,1,34,0,37,16,False,True,False,False,True,False,True,False,False
476.13,4,30,0,46,0,True,False,False,False,True,False,False,False,True
59.3,1,55,0,122,18,False,True,False,False,True,True,False,False,False
125.74,1,18,0,42,21,True,False,False,False,False,False,False,False,False
111.22,1,39,0,235,6,False,False,False,True,False,False,True,False,False
197.52,5,38,0,75,13,False,False,False,True,False,False,True,False,False
112.91,2,39,0,7,15,False,True,False,True,False,False,False,False,False
213.23,1,34,0,230,7,False,False,True,False,True,True,False,False,False
101.27,3,29,0,141,23,True,False,False,False,False,False,False,False,True
25.79,5,42,0,71,3,True,False,False,False,False,False,False,False,True
133.41,5,27,0,181,14,False,False,True,False,True,False,False,False,True
72.09,2,39,0,352,11,False,True,False,False,True,False,False,False,True
89.78,5,37,0,196,7,False,False,True,True,False,False,False,False,False
102.03,2,32,0,17,2,False,False,True,False,True,True,False,False,False
365.42,4,43,0,131,20,False,True,False,True,False,False,False,False,False
14.48,4,28,0,133,1,False,True,False,False,False,False,True,False,False
17.31,3,41,0,229,21,False,True,False,False,True,False,False,False,False
581.28,5,39,0,358,14,False,False,False,True,False,False,False,False,False
56.77,3,31,0,157,14,False,False,False,False,True,False,False,True,False
150.08,5,17,0,360,14,False,True,False,False,False,False,False,True,False
59.14,4,36,0,97,10,True,False,False,True,False,False,False,False,False
234.35,1,33,0,205,19,True,False,False,False,False,False,False,False,True
109.7,2,41,0,49,16,False,False,False,True,False,False,True,False,False
80.43,5,55,0,57,19,True,False,False,False,False,False,False,False,True
155.99,2,50,0,138,18,False,True,False,False,False,False,True,False,False
58.91,2,15,0,139,0,False,False,False,False,False,False,False,True,False
23.97,3,19,0,241,6,False,True,False,False,True,False,True,False,False
62.15,4,26,0,113,11,False,False,False,False,True,False,False,False,False
774.7,3,36,1,281,9,False,False,True,False,False,False,False,False,True
81.41,1,22,0,160,23,True,False,False,False,False,False,False,False,False
219.89,1,26,0,286,6,False,False,False,False,False,False,False,False,True
170.98,2,27,0,49,6,False,True,False,False,True,False,False,True,False
234.86,5,32,0,319,5,False,False,True,False,False,False,False,False,True
86.76,4,30,0,155,15,False,False,False,True,False,False,False,False,True
567.4,5,36,0,26,1,False,False,True,True,False,False,False,False,False
231.75,5,33,0,235,8,False,True,False,False,True,False,False,True,False
58.99,5,21,0,329,3,True,False,False,False,True,False,False,False,False
462.55,2,45,0,127,3,False,False,True,False,False,False,False,False,False
232.72,4,37,0,56,23,False,True,False,False,True,True,False,False,False
170.69,4,48,0,301,4,True,False,False,False,True,False,False,False,False
17.52,4,42,0,187,7,False,False,False,False,False,False,False,False,True
160.59,5,41,0,76,14,False,True,False,False,False,True,False,False,False
154.51,1,17,1,297,1,False,True,False,False,True,False,False,False,False
29.22,5,55,0,38,5,True,False,False,True,False,False,False,False,False
40.14,1,40,0,6,6,False,False,False,True,False,False,False,True,False
332.45,4,24,0,206,0,True,False,False,False,False,True,False,False,False
278.31,4,51,0,307,3,False,False,False,False,False,False,True,False,False
326.71,3,32,0,333,14,False,False,True,False,True,True,False,False,False
582.43,5,38,0,144,21,False,True,False,False,True,False,True,False,False
135.29,4,38,0,243,10,False,False,True,True,False,True,False,False,False
126.33,5,27,0,46,6,True,False,False,False,False,False,False,True,False
32.42,1,50,0,199,2,True,False,False,False,True,False,True,False,False
109.66,4,45,0,327,7,False,False,True,True,False,False,False,False,True
41.03,1,39,0,264,1,False,False,False,True,False,False,False,False,True
65.69,2,35,0,222,9,False,False,True,True,False,False,False,True,False
34.01,1,16,0,184,4,False,False,False,False,False,True,False,False,False
356.32,3,36,0,230,23,False,True,False,False,False,False,False,True,False
121.4,4,37,0,72,19,False,False,True,True,False,False,False,False,False
77.49,3,41,0,204,2,False,True,False,False,False,False,False,False,False
372.72,2,53,1,8,5,True,False,False,False,True,False,True,False,False
195.88,1,36,0,187,23,True,False,False,False,False,False,True,False,False
862.83,1,36,1,55,2,True,False,False,False,False,False,False,True,False
86.23,1,46,0,83,10,False,False,True,False,False,True,False,False,False
219.91,1,44,0,82,6,False,False,True,False,True,False,True,False,False
169.65,5,36,0,314,5,False,False,False,True,False,False,False,True,False
548.23,1,31,0,251,23,False,False,False,False,False,False,False,False,True
83.45,2,38,0,313,11,False,True,False,False,True,False,True,False,False
258.82,5,26,0,313,14,False,False,False,False,False,False,True,False,False
57.47,3,46,0,261,18,False,False,False,True,False,False,False,False,True
114.12,5,35,0,57,13,False,False,True,False,True,False,True,False,False
358.87,4,35,0,155,1,False,False,True,False,True,False,False,False,False
155.17,3,30,0,335,9,True,False,False,False,False,True,False,False,False
185.28,4,41,0,146,14,False,True,False,False,True,False,False,False,False
86.75,2,28,0,337,0,False,True,False,False,False,False,False,False,False
656.08,1,37,0,278,4,False,True,False,False,True,False,True,False,False
29.85,5,44,0,146,22,False,False,True,False,True,False,False,False,True
460.03,5,41,0,290,12,False,False,True,True,False,False,False,True,False
126.5,5,29,0,47,2,True,False,False,False,False,True,False,False,False
40.99,2,27,0,250,3,False,False,True,True,False,True,False,False,False
109.28,5,11,0,141,0,False,False,True,False,True,True,False,False,False
98.76,4,24,0,44,8,False,False,False,True,False,False,False,True,False
170.31,2,40,0,365,10,False,False,True,False,False,False,True,False,False
179.75,1,36,0,201,17,False,False,False,False,False,False,False,False,True
313.45,1,34,0,341,10,False,False,False,True,False,True,False,False,False
324.71,4,31,0,132,10,False,True,False,False,False,True,False,False,False
56.8,1,26,0,236,22,False,False,True,False,True,False,False,True,False
453.46,1,29,0,150,22,True,False,False,True,False,False,False,False,False
75.01,4,42,0,292,8,False,True,False,True,False,False,False,False,True
26.56,5,48,0,121,7,False,True,False,False,False,False,False,False,True
30.45,4,33,0,319,1,False,False,False,False,False,True,False,False,False
78.83,1,21,0,270,15,False,False,True,False,True,True,False,False,False
251.3,3,23,0,270,5,True,False,False,False,False,False,False,True,False
132.75,1,19,0,11,18,False,False,True,True,False,False,True,False,False
100.85,2,34,0,174,4,False,False,False,False,False,False,True,False,False
300.59,2,27,0,291,0,False,False,True,False,True,False,False,False,False
45.89,5,21,0,309,17,False,False,True,True,False,False,False,False,False
75.42,4,44,0,31,0,False,True,False,False,True,False,False,True,False
146.08,4,24,0,98,16,False,True,False,False,False,True,False,False,False
70.3,1,34,0,330,1,False,True,False,False,False,True,False,False,False
553.72,4,46,0,357,9,False,False,True,True,False,False,True,False,False
92.09,5,13,0,66,18,True,False,False,True,False,True,False,False,False
114.39,4,39,0,101,7,False,False,False,True,False,False,False,False,True
280.22,2,33,0,182,22,False,True,False,False,False,True,False,False,False
675.73,1,40,0,127,10,False,True,False,False,True,False,False,False,False
50.51,3,38,0,36,8,False,False,True,False,False,False,False,False,True
89.72,5,44,0,318,8,False,True,False,True,False,False,True,False,False
39.66,1,34,0,323,0,False,False,False,False,True,False,False,False,False
864.58,2,32,0,343,22,False,False,True,True,False,False,False,False,False
50.78,1,45,0,345,11,True,False,False,False,True,False,True,False,False
335.85,2,38,0,89,4,False,True,False,False,True,False,False,True,False
17.16,3,38,0,32,18,False,True,False,False,False,True,False,False,False
95.21,1,45,0,176,17,False,True,False,True,False,False,False,False,False
353.67,5,42,0,181,4,False,True,False,False,True,False,True,False,False
527.07,3,37,0,338,20,True,False,False,True,False,False,False,False,True
118.7,3,39,0,127,11,False,True,False,False,False,False,False,True,False
287.2,5,47,0,359,20,True,False,False,False,False,False,False,True,False
414.07,4,47,0,190,12,False,False,True,True,False,True,False,False,False
